Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
311,0,0.00092098,-0.00353361,0.0985439,717.375,1442.98,299.506
312,0,0.0018102,-0.00385464,0.100875,716.19,1460.42,299.436
313,0,0.00199931,-0.0055519,0.0979807,714.357,1478.41,299.576
314,0,0.000910581,-0.00947834,0.0969858,712.751,1496.14,299.49
315,0,-4.7143e-005,-0.0133129,0.0978786,710.844,1513.94,299.403
316,0,-0.00035872,-0.0146739,0.0981558,709.358,1531.59,299.413
317,0,-0.000266066,-0.0147028,0.0985796,708.093,1549.17,299.541
318,0,0.000626024,-0.0150298,0.0987788,706.86,1566.54,299.705
319,0,0.000163983,-0.0143086,0.0951941,706.17,1583.75,299.74
320,0,0.00140864,-0.0137062,0.0952674,705.355,1600.68,299.934
321,0,0.00210293,-0.0124461,0.0957695,704.5,1617.64,300.122
322,0,0.00259558,-0.0104334,0.0964055,703.851,1634.65,300.238
323,0,0.00298054,-0.00805936,0.0958849,703.031,1651.81,300.371
324,0,0.00143572,-0.00386295,0.0960822,702.52,1669.2,300.327
325,0,0.00107021,-0.00400924,0.0939615,701.766,1686.73,300.55
326,0,0.000828932,-0.00424647,0.0928959,701.168,1703.57,300.516
327,0,0.0026756,-0.00660969,0.094571,699.693,1720.23,300.641
328,0,0.00348583,-0.00681298,0.0939886,698.922,1736.6,300.727
329,0,0.00248526,-0.00179759,0.0928122,697.88,1753.44,300.738
330,0,0.00404962,-0.00133436,0.091609,696.664,1769.94,300.718
331,0,0.00284355,-0.00544866,0.0928884,695.23,1786.24,300.637
332,0,0.00288146,-0.00963566,0.0897807,693.452,1802.41,300.652
333,0,0.00336133,-0.0117712,0.0900153,691.86,1818.98,300.937
334,0,0.00261554,-0.0135523,0.091407,689.956,1834.97,300.919
335,0,0.00322156,-0.0174577,0.091896,689.02,1851,300.97
336,0,0.00247892,-0.0160475,0.091126,687.945,1867.23,301.097
337,0,0.00345392,-0.0141466,0.0891451,687.448,1883.59,301.493
338,0,0.00567719,-0.0137231,0.0887195,686.453,1899.36,301.802
339,0,0.00833146,-0.0141207,0.0866201,686.098,1914.74,302.031
340,0,0.00971696,-0.0111068,0.0904032,685.084,1930.4,302.151
341,0,0.00803869,-0.0111914,0.090035,684.517,1946.39,302.159
342,0,0.00661609,-0.00928083,0.0899466,683.998,1962.44,302.233
343,0,0.00451561,-0.00440028,0.0905801,683.634,1978.34,302.293
344,0,0.0041514,-0.00311774,0.0892958,682.899,1993.59,302.242
345,0,0.00562969,-0.00485612,0.089453,682.382,2009.1,302.424
346,0,0.00571482,-0.00595777,0.087546,680.975,2024.37,302.583
347,0,0.00683821,-0.00676155,0.0893861,680.166,2039.63,302.733
348,0,0.00567998,-0.00531097,0.0874691,679.578,2054.86,302.592
349,0,0.00523712,-5.32311e-005,0.0831999,678.769,2069.93,302.531
350,0,0.00511943,-0.00255077,0.0854359,677.338,2085.19,302.729
351,0,0.00610398,-0.00526948,0.085097,675.914,2100.17,302.832
352,0,0.0046887,-0.0111705,0.0851306,674.147,2114.88,302.91
353,0,0.00535615,-0.0129747,0.0844134,673.092,2129.87,303.157
354,0,0.00549287,-0.0152724,0.084813,671.722,2144.53,303.225
355,0,0.00523076,-0.0124438,0.0831648,671.396,2159.31,303.337
356,0,0.00330252,-0.0159279,0.086227,670.257,2173.9,303.354
357,0,0.00351027,-0.0136908,0.0835909,669.606,2188.8,303.626
358,0,0.00629346,-0.010804,0.0832884,669.256,2202.68,303.891
359,0,0.00722771,-0.00990207,0.0833406,668.756,2216.8,304.078
360,0,0.00777196,-0.00793133,0.0851924,668.009,2231.09,304.263
361,0,0.00688563,-0.00879775,0.084789,667.519,2245.47,304.343
362,0,0.00549676,-0.0073544,0.0836767,667.311,2259.57,304.36
363,0,0.00504105,-0.00627723,0.0849086,666.6,2274.01,304.537
364,0,0.00493812,-0.00690779,0.0864453,666.01,2287.89,304.608
365,0,0.00478961,-0.00581018,0.0809823,665.841,2301.75,304.713
