Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
354,0,0.010621,-0.0168351,0.0973104,323.051,1967.21,303.656
355,0,0.0108401,-0.0161971,0.0971481,322.019,1984.19,303.673
356,0,0.00889368,-0.0155203,0.095787,320.976,2001.39,303.615
357,0,0.00877104,-0.014641,0.0958446,320.143,2018.13,303.463
358,0,0.00822847,-0.0143966,0.0975955,318.563,2034.91,303.426
359,0,0.0103434,-0.013978,0.0952644,317.665,2051.66,303.549
360,0,0.00913354,-0.00790043,0.0922106,316.34,2068.36,303.372
361,0,0.00825806,-0.0149692,0.0951442,315.673,2085.06,303.59
362,0,0.00843485,-0.0120165,0.0945974,314.819,2101.8,303.997
363,0,0.00853965,-0.0103743,0.0930866,313.944,2117.89,303.882
364,0,0.00786081,-0.00984762,0.0953008,312.705,2133.99,303.583
365,0,0.00805781,-0.0113834,0.0921801,311.844,2150.72,303.687
366,0,0.00664254,-0.0118556,0.0922912,310.834,2167.03,303.791
367,0,0.00855048,-0.013638,0.0927723,309.267,2183.41,304.234
368,0,0.00688438,-0.0122912,0.0889784,308.819,2198.66,304.06
369,0,0.00930375,-0.0147417,0.0930173,306.444,2215.06,304.804
370,0,0.00488879,-0.0180305,0.0927665,305.396,2230.69,304.406
371,0,0.00555692,-0.0174027,0.0905654,304.338,2246.4,304.932
372,0,0.00608503,-0.0189967,0.0903565,302.978,2262.05,305.216
373,0,0.00589118,-0.0193689,0.0899175,302.05,2277.62,305.438
374,0,0.00569965,-0.0177994,0.0914505,301.085,2292.93,305.475
375,0,0.00529272,-0.0180065,0.0908528,300.381,2308.45,305.536
376,0,0.00699552,-0.0176229,0.0900593,299.325,2323.34,305.417
377,0,0.00722457,-0.0131723,0.0903796,298.906,2338.58,305.409
378,0,0.00651013,-0.0139296,0.0902749,297.953,2353.92,305.35
379,0,0.00698637,-0.0136331,0.0914334,296.926,2369.08,305.386
380,0,0.00479264,-0.013935,0.090094,296.585,2384.59,305.449
