Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
244,0,0.00368459,-0.00699005,-0.04114,658.458,45.9348,303.678
245,0,0.00395493,-0.00177339,-0.0422538,660.27,63.4188,303.374
246,0,0.00254332,-0.00232845,-0.0417524,661.931,81.369,303.196
247,0,0.00156819,0.00198452,-0.0445792,663.64,98.848,302.843
248,0,0.000677421,-0.00295714,-0.0422732,665.344,116.816,302.872
249,0,0.00138841,-0.000618474,-0.0435893,666.744,134.632,302.789
250,0,0.00120253,0.000345211,-0.0419218,668.409,152.193,302.566
251,0,0.000171819,0.000325907,-0.0434208,669.694,169.829,302.567
252,0,0.00047671,0.00288607,-0.0446456,671.218,187.562,302.43
253,0,0.0007713,0.00702083,-0.0442835,672.937,205.261,302.212
254,0,0.00148958,0.00642803,-0.0450795,674.207,223.059,302.126
255,0,0.00261144,0.0042564,-0.045616,675.42,240.708,302.009
256,0,0.00256233,-0.004374,-0.0432138,676.752,258.595,302.206
257,0,0.00280201,-0.00450134,-0.0440614,678.192,276.348,301.946
258,0,0.00332847,-0.00794079,-0.0442003,679.227,294.694,302.135
259,0,0.00313161,-0.00754487,-0.0453989,680.596,312.62,301.933
260,0,0.00244552,-0.00639579,-0.0465266,682.248,330.897,301.833
261,0,0.00117177,-0.0112042,-0.0480089,684.45,349.346,301.815
262,0,0.00211201,-0.00671037,-0.0481415,686.068,367.757,301.732
263,0,0.00229093,-0.00434663,-0.0471108,688.608,385.464,301.514
264,0,0.00295204,0.000206101,-0.0468795,690.632,403.393,301.268
265,0,0.00393193,-0.00103717,-0.0471165,692.538,421.415,301.214
266,0,0.00445989,-0.000331696,-0.0490825,694.457,439.364,300.891
267,0,0.00453521,0.00133276,-0.0508149,695.99,457.344,300.695
268,0,0.00451838,7.23525e-005,-0.0507387,697.621,475.561,300.629
269,0,0.00526664,0.00178047,-0.0493026,699.094,494.043,300.73
270,0,0.00449746,0.0017283,-0.0500981,701.029,512.342,300.343
271,0,0.00564611,0.00159249,-0.0504462,702.534,530.922,300.334
272,0,0.00488386,-0.00264032,-0.0496148,704.174,549.348,300.266
273,0,0.00481067,-0.00596084,-0.0502042,705.407,567.77,300.281
274,0,0.00631406,-0.00844222,-0.0488587,706.637,586.246,300.478
275,0,0.00598467,-0.00777473,-0.0510156,708.241,604.793,300.453
276,0,0.00625181,-0.00914059,-0.0492051,709.876,623.591,300.532
277,0,0.0054704,-0.00831774,-0.0494294,711.694,642.089,300.386
278,0,0.00508159,-0.00561751,-0.0498835,713.9,660.339,300.132
279,0,0.00590588,-0.0030396,-0.047957,715.642,678.683,300.102
280,0,0.00350466,-0.00180196,-0.0537745,718.312,697.458,299.778
281,0,0.0035028,0.000795913,-0.0532655,720.216,716.117,299.716
282,0,0.00376888,0.000261578,-0.0540705,721.894,734.914,299.87
283,0,0.00350545,-0.00131362,-0.0534596,723.878,753.359,299.826
284,0,0.00465199,-0.00142717,-0.0513478,725.509,772.048,299.776
285,0,0.0063933,-0.00203489,-0.0509452,726.803,790.876,299.939
286,0,0.00600126,-0.0016787,-0.0519892,728.827,809.564,299.617
287,0,0.00634428,-0.00327836,-0.0538476,730.694,828.299,299.542
288,0,0.00949173,-0.00213073,-0.0512503,732.125,846.586,299.519
289,0,0.0105169,-0.00383302,-0.0520011,733.334,865.324,299.566
290,0,0.0113087,-0.00711134,-0.0527839,735.054,883.88,299.542
291,0,0.0115927,-0.00827674,-0.0535466,736.619,902.888,299.616
292,0,0.0105734,-0.00753396,-0.0543944,738.182,922.09,299.791
293,0,0.00925313,-0.00691554,-0.0547161,739.934,941.321,299.81
294,0,0.00858775,-0.00558326,-0.0544408,741.966,960.326,299.837
295,0,0.00896877,-0.00390491,-0.0544309,744.106,979.018,299.755
296,0,0.0096256,-0.00252638,-0.0548788,745.937,998.162,299.685
297,0,0.010294,-0.00158463,-0.0543147,747.662,1017.01,299.682
298,0,0.0094838,-0.00327107,-0.0551976,749.398,1036.36,299.503
299,0,0.00916661,-0.00350212,-0.0562094,751.245,1055.46,299.566
300,0,0.00819301,-0.00429761,-0.0563818,752.841,1074.88,299.665
301,0,0.00768749,-0.00541882,-0.0558766,754.435,1094.31,299.77
302,0,0.00721246,-0.00615475,-0.0565719,756.13,1113.41,299.797
303,0,0.00707564,-0.00536374,-0.0570698,757.691,1132.72,299.774
304,0,0.00736327,-0.00579702,-0.0577857,759.484,1151.79,299.654
305,0,0.00810034,-0.00714685,-0.0575274,761.065,1170.86,299.684
306,0,0.00909962,-0.0111695,-0.0549641,762.929,1189.45,299.822
307,0,0.00970904,-0.00769816,-0.057745,764.044,1209.01,300.058
308,0,0.00776451,-0.011229,-0.0578811,765.713,1228.51,300.199
309,0,0.00769791,-0.00873134,-0.0583119,767.755,1247.94,300.207
310,0,0.0062658,-0.00981234,-0.059426,769.807,1267.37,300.193
311,0,0.00773298,-0.00718467,-0.0582372,771.928,1286.83,300.37
312,0,0.00756724,-0.0054158,-0.05812,774.422,1305.89,300.216
313,0,0.00894036,-0.00275545,-0.0578515,776.295,1325.14,300.23
314,0,0.00712922,-0.00482003,-0.0569433,778.578,1344.72,300.162
315,0,0.0078607,-0.000865163,-0.0609724,781.053,1364.21,299.955
316,0,0.00656633,-0.00572656,-0.0611672,782.782,1383.65,299.977
317,0,0.00702235,-0.00497861,-0.0609221,784.337,1402.95,300.017
318,0,0.00785826,-0.00370213,-0.0614101,786.118,1422.38,299.954
319,0,0.00734255,-0.00457394,-0.063213,788.38,1442.03,299.908
320,0,0.00798541,-0.00317297,-0.0607659,790.797,1461.18,299.79
321,0,0.00697195,-0.00476087,-0.0639791,791.943,1481.19,299.965
322,0,0.00733526,-0.00800122,-0.0635962,793.702,1500.42,300.074
323,0,0.00806429,-0.0066524,-0.0647186,795.333,1519.9,300.125
324,0,0.00684809,-0.00901321,-0.0649262,797.333,1539.58,300.176
325,0,0.00659749,-0.0112951,-0.0636465,799.186,1559.29,300.284
326,0,0.0063106,-0.0102183,-0.0657678,801.088,1579.16,300.416
327,0,0.00577184,-0.0068317,-0.0660514,803.582,1598.53,300.325
328,0,0.00699612,-0.00134003,-0.0664516,805.893,1618.03,300.321
329,0,0.00880806,-0.000877217,-0.0662173,808.045,1637.4,300.404
330,0,0.00839008,-0.00242901,-0.0675011,809.937,1657.22,300.517
331,0,0.00902804,-0.00207638,-0.0676887,812.097,1676.79,300.626
332,0,0.00925204,-0.00474651,-0.0665108,814.219,1696.45,300.733
333,0,0.0110764,-0.00733926,-0.0647547,816.333,1715.94,301.039
334,0,0.0114831,-0.0047368,-0.066398,818.471,1735.74,301.074
335,0,0.0104202,-0.00497044,-0.0649399,820.652,1755.34,300.89
336,0,0.0129274,-0.00437313,-0.0662987,822.469,1775.09,301.129
337,0,0.012373,-0.00439104,-0.0661505,824.49,1794.5,301.008
338,0,0.0135584,-0.00611015,-0.0661049,826.474,1814.01,301.112
339,0,0.0135722,-0.00624857,-0.0670303,828.255,1833.98,301.293
340,0,0.0129944,-0.00603215,-0.0680233,830.139,1853.87,301.362
341,0,0.0138327,-0.00602572,-0.0672506,832.67,1873.83,301.658
342,0,0.0162772,0.00155204,-0.0668907,834.469,1893.4,301.859
343,0,0.0127722,0.000435487,-0.0701429,836.847,1913.24,301.522
344,0,0.0134809,0.000592867,-0.0710416,838.995,1933.25,301.842
345,0,0.0147433,-0.000604024,-0.069309,841.22,1953.29,302.078
346,0,0.0149996,-0.00540696,-0.0710926,842.953,1973.25,302.313
347,0,0.0156289,-0.00451194,-0.0706506,845.012,1993.13,302.421
348,0,0.0131427,-0.00662,-0.0696867,846.922,2013.43,302.62
349,0,0.0168331,-0.00515606,-0.0634207,848.078,2033.99,303.326
350,0,0.0158853,-0.00696848,-0.0641485,850.112,2054.24,303.506
351,0,0.016625,-0.00816534,-0.0640222,852.073,2074.09,303.62
352,0,0.0168922,-0.00906958,-0.0658398,854.272,2093.48,303.571
353,0,0.018576,-0.0106389,-0.0636401,855.7,2113.52,303.934
354,0,0.0194037,-0.0117093,-0.0650337,857.884,2133.56,304.244
355,0,0.0173718,-0.0100425,-0.0656834,860.19,2154.15,304.252
356,0,0.0156054,-0.0107299,-0.0653846,862.64,2174.14,304.413
357,0,0.0148862,-0.00817367,-0.0679625,865.221,2194.07,304.449
358,0,0.0162607,-0.00583519,-0.064979,867.382,2214.14,304.746
359,0,0.0155268,-0.00359333,-0.0662918,869.723,2234.77,304.773
360,0,0.0142442,-0.00392291,-0.069598,872.496,2254.61,304.666
361,0,0.0123852,-0.00271031,-0.0760254,875.977,2274.21,304.225
362,0,0.0122428,-0.00351385,-0.0747146,877.722,2294.41,304.374
363,0,0.0119842,-0.00432855,-0.0761022,880.103,2314.24,304.432
364,0,0.0133045,-0.00386971,-0.0765015,882.58,2334.43,304.61
